id_transaction;date;card;client;date_of_birth;passport;passport_valid_to;phone;operation_type;amount;operation_result;terminal_type;city;address
737688951;2024-05-25 21:03:43;ead6eba0;4-23603;1976-09-07;2a8d9db2;бессрочно;060ba29b;Перевод;7931.13;Успешно;WEB;Москва;Москва, пр. Водопроводный, д. 2
541107921;2024-05-25 21:03:47;4cdebd0b;8-77977;1965-02-22;8ff8b89a;бессрочно;0a00b8e6;Снятие;2800.0;Отказ;ATM;Москва;Москва, алл. Юности, д. 7 стр. 2
100187786;2024-05-25 21:03:48;44e9f815;6-80056;1982-10-15;b904885d;2027-10-04;676eb11c;Перевод;97543.32;Отказ;WEB;Москва;Москва, ш. Байкальское, д. 428 стр. 617
325132809;2024-05-25 21:04:04;25981f75;5-48383;1989-10-06;5,04933E+09;2034-09-25;bba5b888;Оплата;180.31;Отказ;POS;Екатеринбург;Екатеринбург, ул. Минина, д. 4
936006397;2024-05-25 21:04:06;b4140d62;8-64861;1998-06-20;b68125b8;2043-06-09;7e7b1693;Оплата;67605.55;Успешно;POS;Москва;Москва, бул. Красный, д. 4 стр. 82
301069710;2024-05-25 21:04:28;fb8cbf9c;4-90550;1980-10-07;7cab26a7;2025-09-26;08ad4936;Пополнение;900.0;Отказ;ATM;Санкт-Петербург;Санкт-Петербург, бул. Минский, д. 9/5 к. 4/7
936136276;2024-05-25 21:04:29;ac16e5c2;7-36746;1976-07-08;03c77f19;бессрочно;e34f7ca3;Оплата;567.3;Успешно;WEB;Москва;Москва, пр. Тургенева, д. 3
322478425;2024-05-25 21:04:30;3e4f8c9e;5-54865;1983-07-02;0352de60;2028-06-20;cca879ae;Пополнение;34400.0;Успешно;ATM;Москва;Москва, алл. Королева, д. 236 к. 8/8
447191103;2024-05-25 21:05:09;dd7905a8;1-97602;1967-05-14;80f6916d;бессрочно;08717fbd;Снятие;2600.0;Успешно;ATM;Нижний Новгород;Нижний Новгород, ул. Сурикова, д. 198 стр. 21
137782413;2024-05-25 21:05:11;b4140d62;8-64861;1998-06-20;b68125b8;2043-06-09;7e7b1693;Оплата;62252.9;Отказ;POS;Москва;Москва, бул. Красный, д. 4 стр. 82
241286372;2024-05-25 21:05:20;313b2417;2-68575;1972-06-21;cc6076dc;бессрочно;926e101c;Снятие;20100.0;Успешно;ATM;Москва;Москва, наб. Энергетическая, д. 6 стр. 847
220859174;2024-05-25 21:05:32;bb46d4b4;9-14555;1979-11-20;215b772a;2024-11-08;d780643f;Перевод;910.74;Отказ;WEB;Москва;Москва, наб. Ангарская, д. 7/6 стр. 172
834161848;2024-05-25 21:05:39;bfd5a3b6;5-85052;1973-05-22;8c5e930b;бессрочно;2bcad887;Оплата;2186.21;Отказ;POS;Москва;Москва, ш. Курское, д. 548 стр. 1/2
605202303;2024-05-25 21:05:39;a6cf33fb;6-60479;1955-08-07;9fdd7514;бессрочно;59966ceb;Оплата;97641.99;Успешно;WEB;Москва;Москва, алл. Литейная, д. 97
854013142;2024-05-25 21:05:47;ac16e5c2;7-36746;1976-07-08;03c77f19;бессрочно;e34f7ca3;Оплата;817.8;Успешно;WEB;Москва;Москва, пр. Тургенева, д. 3
355448700;2024-05-25 21:06:08;ab47344a;3-35495;1970-10-24;0d516e66;бессрочно;5002b0e6;Оплата;312730.18;Отказ;POS;Москва;Москва, бул. Халтурина, д. 1/7 к. 9
102584188;2024-05-25 21:06:09;97168267;3-84937;1955-06-02;6dee068b;бессрочно;2e909e3a;Снятие;3000.0;Успешно;ATM;Нижний Новгород;Нижний Новгород, пр. Пушкина, д. 175
878552629;2024-05-25 21:06:10;9ed1ab97;3-32872;1979-11-05;dff72b1d;2024-10-24;6713cf40;Пополнение;4700.0;Отказ;ATM;Москва;Москва, пер. Тукая, д. 8 стр. 636
226256598;2024-05-25 21:06:16;c5db6b7e;3-11044;2001-04-11;eecef0ed;2046-03-31;daab2b02;Пополнение;5000.0;Успешно;ATM;Москва;Москва, пр. Братский, д. 1/2 к. 5
254793035;2024-05-25 21:06:37;25981f75;5-48383;1989-10-06;5,04933E+09;2034-09-25;bba5b888;Оплата;201.98;Успешно;POS;Екатеринбург;Екатеринбург, ул. Минина, д. 4
556578013;2024-05-25 21:06:41;38cf8da3;3-53687;1970-03-13;a3578736;бессрочно;65d95247;Оплата;992.75;Успешно;WEB;Нижний Новгород;Нижний Новгород, бул. Российский, д. 33 к. 85
290754415;2024-05-25 21:06:46;3255f8b0;1-43122;2006-01-24;2192d74a;2026-01-19;6892cdd9;Пополнение;22000.0;Отказ;ATM;Москва;Москва, ш. Енисейское, д. 12
524455532;2024-05-25 21:06:48;97b5c692;3-53318;1971-11-18;65a3360a;бессрочно;d1ee4560;Оплата;93234.56;Успешно;WEB;Москва;Москва, бул. Мирный, д. 82 к. 769
841458991;2024-05-25 21:06:51;0367879f;3-12780;1970-09-05;21ee6866;бессрочно;deff52e6;Оплата;551303.46;Успешно;POS;Москва;Москва, алл. Гражданская, д. 482
581014585;2024-05-25 21:06:55;5deb2dea;2-53197;1966-12-25;d98657ab;бессрочно;5686df87;Пополнение;3100.0;Успешно;ATM;Москва;Москва, ш. Боровое, д. 4/8 к. 4/5
168821378;2024-05-25 21:07:00;1,288E+194;4-15655;1980-08-17;d4c00a56;2025-08-06;fe805936;Оплата;157854.67;Успешно;WEB;Москва;Москва, пр. Виноградный, д. 5/5
948235296;2024-05-25 21:07:12;28034637;6-24890;1983-12-22;dfdbb121;2028-12-10;098ac21a;Перевод;2351.01;Успешно;WEB;Москва;Москва, бул. Томский, д. 94 к. 9/7
131761006;2024-05-25 21:07:17;d78318b1;1-27648;1991-02-28;b318c273;2036-02-17;242b14cb;Снятие;2300.0;Отказ;ATM;Москва;Москва, ул. Павлика Морозова, д. 9
522518897;2024-05-25 21:07:21;4f6c9a3e;5-86459;2001-05-13;d081c8df;2046-05-02;ed0b0309;Оплата;2939.91;Отказ;POS;Екатеринбург;Екатеринбург, алл. 9 мая, д. 6 к. 9
171576889;2024-05-25 21:07:29;bd3c4552;9-83334;1961-02-17;3315ebee;бессрочно;8deb2807;Пополнение;9500.0;Успешно;ATM;Москва;Москва, ш. Мелиораторов, д. 685 к. 8/4
428104595;2024-05-25 21:07:31;925b7f8d;6-89704;1968-01-08;733c0223;бессрочно;bfda443e;Оплата;540239.38;Успешно;WEB;Москва;Москва, наб. Осипенко, д. 26
323775966;2024-05-25 21:07:39;8f03da0b;1-49398;1998-11-14;74cda775;2043-11-03;ab355981;Пополнение;600.0;Успешно;ATM;Кострома;Кострома, наб. Тепличная, д. 9/4
106958609;2024-05-25 21:07:52;61fcf074;6-83913;1991-07-02;6cfac52d;2036-06-20;36d78c15;Оплата;176446.32;Успешно;WEB;Москва;Москва, пер. Энтузиастов, д. 831 к. 25
348166813;2024-05-25 21:08:00;e4b653aa;9-16697;1946-03-24;f365ec5b;бессрочно;c07e4076;Оплата;1340.45;Успешно;POS;Екатеринбург;Екатеринбург, пер. Братский, д. 533
962784091;2024-05-25 21:08:00;cc66d4df;5-93802;1993-01-03;5ff3edc3;2037-12-23;0ebca0a4;Снятие;200.0;Отказ;ATM;Москва;Москва, алл. Тургенева, д. 5/4
779311686;2024-05-25 21:08:01;a92d5630;6-81835;1991-10-14;9732c7a9;2036-10-02;676569cb;Пополнение;44200.0;Отказ;ATM;Москва;Москва, пер. Маркса, д. 3 стр. 9/2
949468497;2024-05-25 21:08:01;c295fcc6;1-16558;1967-01-09;c44397f0;бессрочно;27d27795;Снятие;1000.0;Успешно;ATM;Москва;Москва, пер. Путевой, д. 54 к. 34
742397999;2024-05-25 21:08:04;60b6a587;5-19010;1991-06-01;120ef7f4;2036-05-20;7436226d;Оплата;500.33;Успешно;POS;Кострома;Кострома, пер. Проезжий, д. 718
313027815;2024-05-25 21:08:09;31c9a34c;2-15237;1959-10-07;505b6485;бессрочно;89775f2f;Пополнение;9400.0;Успешно;ATM;Москва;Москва, ул. Амурская, д. 626 к. 6
949472772;2024-05-25 21:08:09;ca436d9c;8-88019;1983-01-20;f79c51e2;2028-01-09;bf249479;Оплата;347.89;Отказ;POS;Москва;Москва, ул. Пушкинская, д. 6
217415022;2024-05-25 21:08:11;a8c59b48;3-87435;1966-03-13;a401baba;бессрочно;788fa8fe;Снятие;1500.0;Успешно;ATM;Москва;Москва, пр. Кузнечный, д. 2/4
762978804;2024-05-25 21:08:27;4cb8b3f5;5-66110;1947-02-17;d6c5217f;бессрочно;34437f57;Перевод;9048.48;Успешно;WEB;Москва;Москва, пер. Веселый, д. 35
549139251;2024-05-25 21:08:35;ecea69fa;5-36230;1990-11-09;8651b3a6;2035-10-29;f2840d5a;Оплата;651.34;Отказ;POS;Москва;Москва, ул. Запорожская, д. 4
785317271;2024-05-25 21:08:35;15088285;6-63116;1972-02-07;b8238b3b;бессрочно;6107325;Оплата;990.77;Успешно;POS;Москва;Москва, ул. Фурманова, д. 7/8 стр. 54
391258553;2024-05-25 21:08:43;1,288E+194;4-15655;1980-08-17;d4c00a56;2025-08-06;fe805936;Оплата;146039.46;Отказ;WEB;Москва;Москва, пр. Виноградный, д. 5/5
322713181;2024-05-25 21:08:53;bb46d4b4;9-14555;1979-11-20;215b772a;2024-11-08;d780643f;Оплата;680.24;Успешно;WEB;Москва;Москва, наб. Ангарская, д. 7/6 стр. 172
834218368;2024-05-25 21:09:05;a6e746f0;9-87663;1980-08-16;d1efe007;2025-08-05;f8c416e4;Перевод;111166.46;Успешно;WEB;Москва;Москва, ш. Дорожное, д. 83 к. 8/6
167031729;2024-05-25 21:09:41;cfc68d14;1-18432;1984-11-15;343336f8;2029-11-04;3d0befb0;Оплата;270487.79;Успешно;POS;Москва;Москва, бул. Запрудный, д. 235 к. 9
979615795;2024-05-25 21:09:45;8ab8b607;1-57814;1962-05-14;e4011352;бессрочно;faafc4c5;Пополнение;3100.0;Успешно;ATM;Москва;Москва, ш. Попова, д. 86 стр. 73
470147482;2024-05-25 21:09:45;9d82540a;6-22386;1961-11-28;4c31b402;бессрочно;0d142e2d;Снятие;3000.0;Успешно;ATM;Тула;Тула, бул. Курганный, д. 635 стр. 96
449449944;2024-05-25 21:09:46;08fa4373;4-10047;1961-05-22;4ceb9ea8;бессрочно;4137556d;Пополнение;8800.0;Отказ;ATM;Тула;Тула, пр. Революции, д. 67 стр. 9/3
749665668;2024-05-25 21:09:49;25981f75;5-48383;1989-10-06;5,04933E+09;2034-09-25;bba5b888;Оплата;640.98;Отказ;POS;Екатеринбург;Екатеринбург, ул. Минина, д. 4
839693528;2024-05-25 21:09:49;d076b965;4-19329;1975-04-25;f47f43c0;бессрочно;b882f292;Оплата;400663.78;Успешно;POS;Москва;Москва, алл. Фрунзе, д. 6 стр. 5/6
501154089;2024-05-25 21:09:51;bd3c4552;9-83334;1961-02-17;3315ebee;бессрочно;8deb2807;Пополнение;7600.0;Успешно;ATM;Москва;Москва, ш. Мелиораторов, д. 685 к. 8/4
798442363;2024-05-25 21:09:56;71eac538;1-28113;1960-09-06;cdabb5b8;бессрочно;8cad2c58;Перевод;69831.99;Успешно;WEB;Москва;Москва, пер. Машиностроителей, д. 477 к. 29
470176626;2024-05-25 21:10:12;06f385da;7-60677;1996-06-02;2b7087c9;2041-05-22;bc08b851;Оплата;78858.46;Успешно;POS;Москва;Москва, пр. Седова, д. 9/9 к. 4/9
766029361;2024-05-25 21:10:21;a6cf33fb;6-60479;1955-08-07;9fdd7514;бессрочно;59966ceb;Перевод;89496.2;Успешно;WEB;Москва;Москва, алл. Литейная, д. 97
268831561;2024-05-25 21:10:48;b4140d62;8-64861;1998-06-20;b68125b8;2043-06-09;7e7b1693;Оплата;69289.59;Отказ;POS;Москва;Москва, бул. Красный, д. 4 стр. 82
605897074;2024-05-25 21:10:48;11b67d50;3-80323;1951-09-27;f2d91ea3;бессрочно;9cd77d83;Пополнение;2600.0;Успешно;ATM;Москва;Москва, ул. Загородная, д. 57 к. 72
770812603;2024-05-25 21:10:58;e60fa089;9-99699;2004-12-16;943f966e;2024-12-11;01d44533;Снятие;19100.0;Отказ;ATM;Тула;Тула, пр. Депутатский, д. 85
367333366;2024-05-25 21:11:21;e607e76b;8-41161;1972-02-13;f17b0aaf;бессрочно;92e1361a;Снятие;19000.0;Успешно;ATM;Москва;Москва, бул. Средний, д. 2/8
727172406;2024-05-25 21:11:25;8ab8b607;1-57814;1962-05-14;e4011352;бессрочно;faafc4c5;Пополнение;3600.0;Отказ;ATM;Москва;Москва, ш. Попова, д. 86 стр. 73
211092350;2024-05-25 21:11:27;8aab2a6e;4-31410;2002-06-10;54f00052;2047-05-30;5216a900;Снятие;1300.0;Отказ;ATM;Екатеринбург;Екатеринбург, пр. Белорусский, д. 611
356374100;2024-05-25 21:11:28;9d82540a;6-22386;1961-11-28;4c31b402;бессрочно;0d142e2d;Снятие;4900.0;Успешно;ATM;Тула;Тула, бул. Курганный, д. 635 стр. 96
252305575;2024-05-25 21:11:29;a6e746f0;9-87663;1980-08-16;d1efe007;2025-08-05;f8c416e4;Перевод;108388.5;Успешно;WEB;Москва;Москва, ш. Дорожное, д. 83 к. 8/6
938861783;2024-05-25 21:11:33;e875ba77;6-11142;2002-10-16;f64d9641;2047-10-05;a81fe4e2;Снятие;400.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, ул. Космонавтов, д. 7/2
883984363;2024-05-25 21:11:38;31ede85f;5-83895;1977-01-12;39a1dcbf;бессрочно;3b1c0694;Снятие;20200.0;Успешно;ATM;Москва;Москва, пр. Иркутский, д. 41
814037271;2024-05-25 21:11:40;8c668dc7;2-96577;1984-09-20;4d00ae79;2029-09-09;d01762f7;Снятие;2100.0;Успешно;ATM;Москва;Москва, ш. Логовое, д. 6/5 стр. 3
621367917;2024-05-25 21:11:47;8f944177;7-84065;2005-02-20;76b91d71;2025-02-15;72e73be8;Оплата;569.38;Успешно;POS;Нижний Новгород;Нижний Новгород, пр. Центральный, д. 7 стр. 9/7
110528380;2024-05-25 21:11:54;ce899a6c;7-63911;1993-10-29;781c1e26;2038-10-18;6fcad036;Перевод;6890.4;Отказ;WEB;Казань;Казань, пр. Вишневый, д. 3 к. 4
740932100;2024-05-25 21:11:55;ca436d9c;8-88019;1983-01-20;f79c51e2;2028-01-09;bf249479;Оплата;924.69;Отказ;POS;Москва;Москва, ул. Пушкинская, д. 6
306793761;2024-05-25 21:11:56;1eca8b1a;5-71149;1957-06-13;c698c34f;бессрочно;4e60e8e0;Снятие;400.0;Успешно;ATM;Москва;Москва, пр. Новгородский, д. 188 стр. 8/4
396951749;2024-05-25 21:11:59;d7f89f6b;5-74106;1966-07-06;377cf155;бессрочно;c803a002;Пополнение;900.0;Успешно;ATM;Нижний Новгород;Нижний Новгород, ул. Солнечная, д. 4 стр. 255
671031605;2024-05-25 21:12:13;ecea69fa;5-36230;1990-11-09;8651b3a6;2035-10-29;f2840d5a;Оплата;873.68;Отказ;POS;Москва;Москва, ул. Запорожская, д. 4
199885276;2024-05-25 21:12:18;31c9a34c;2-15237;1959-10-07;505b6485;бессрочно;89775f2f;Пополнение;9300.0;Успешно;ATM;Москва;Москва, ул. Амурская, д. 626 к. 6
613575639;2024-05-25 21:12:39;8a7d6a18;6-54414;1983-11-17;7aed6177;2028-11-05;a7eb4186;Оплата;193647.87;Отказ;POS;Москва;Москва, ул. Главная, д. 9/8 к. 1
676696899;2024-05-25 21:12:41;f26db9a9;6-80631;1947-11-26;2ed3c968;бессрочно;810e032a;Пополнение;7700.0;Успешно;ATM;Казань;Казань, пр. Парковый, д. 6/1 к. 9/9
480287939;2024-05-25 21:12:41;9ed1ab97;3-32872;1979-11-05;dff72b1d;2024-10-24;6713cf40;Пополнение;4100.0;Успешно;ATM;Москва;Москва, пер. Тукая, д. 8 стр. 636
163748683;2024-05-25 21:12:50;5f97c56f;3-49965;1993-02-12;13c5be80;2038-02-01;703c0f49;Оплата;81788.53;Успешно;POS;Москва;Москва, наб. Баумана, д. 3
690321730;2024-05-25 21:13:00;ead6eba0;4-23603;1976-09-07;2a8d9db2;бессрочно;060ba29b;Перевод;6860.9;Отказ;WEB;Москва;Москва, пр. Водопроводный, д. 2
256445089;2024-05-25 21:13:07;c5db6b7e;3-11044;2001-04-11;eecef0ed;2046-03-31;daab2b02;Пополнение;6200.0;Отказ;ATM;Москва;Москва, пр. Братский, д. 1/2 к. 5
498392362;2024-05-25 21:13:08;94806deb;2-86647;1995-10-26;f8ec74b5;2040-10-14;b25a23a6;Оплата;208522.68;Отказ;POS;Москва;Москва, наб. Слободская, д. 5/6
405937197;2024-05-25 21:13:10;b04ff6ad;2-16950;1955-07-20;a26a4ff5;бессрочно;7ae45ce2;Снятие;6400.0;Успешно;ATM;Москва;Москва, пр. Интернациональный, д. 629 стр. 275
381896828;2024-05-25 21:13:21;ecea69fa;5-36230;1990-11-09;8651b3a6;2035-10-29;f2840d5a;Оплата;247.73;Успешно;POS;Москва;Москва, ул. Запорожская, д. 4
243044101;2024-05-25 21:13:21;a60fbb01;8-47060;1971-12-25;7748c842;бессрочно;29d5d79e;Оплата;568962.81;Успешно;WEB;Москва;Москва, ш. Добролюбова, д. 745
